code,volume
01211,7705541
01213,0
01215,9840000
01216,11000
01217,40000
01218,0
01220,0
01221,0
01222,0
01223,3310000
01224,0
01225,0
01226,0
01228,86000
01229,0
01231,0
01232,1400
01233,1216000
01234,49000
01235,0
01236,386800
01237,0
01238,428000
01239,0
01240,0
01241,0
01243,2140000
01244,40000
01245,670000
01247,66000
01250,2000
01251,0
01252,0
01253,0
01255,0
01257,100000
01258,5334248
01259,1000
01260,158000
01262,0
01265,0
01268,332813
01269,160000
01270,87913
01271,2000
01272,0
01273,0
01274,307600
01276,2625200
01277,5676000
01278,0
01280,62000
01281,0
01282,304600
01283,235000
01284,195000
01285,0
01286,843000
01288,34953755
01289,1500
01290,0
01292,18000
01293,0
01298,0
01299,11314439
01300,14636000
01301,64000
01302,4602000
01303,0
01304,72600
01305,0
01308,870636
01310,296500
01312,0
01313,7204198
01314,0
01315,1000
01316,2027000
01317,0
01318,707600
01319,0
01321,0
01323,0
01326,0
01327,0
01328,17000
01330,502000
01332,1040000
01333,2043600
01334,735000
01335,36000
01336,1562580
01338,124000
01339,8400490
01340,0
01341,0
01343,130000
01345,0
01346,16000
01347,18072616
01348,230000
01349,1214000
01351,1472000
01354,43800
01355,2160000
01357,30504314
01358,0
01359,8188000
01361,1036000
01362,8000
01364,822800
01368,2637775
01370,2616000
01371,20
01372,169000
01373,89000
01375,2992000
01376,0
01377,209204
01378,15395909
01379,0
01380,120000
01382,310000
01384,1812400
01385,2604653
01388,135000
01389,164400
01392,4856060
01393,2616000
01395,0
01396,2429500
01397,8000
01398,64585061
01399,6000
01400,34250000
01401,568000
01402,790000
01405,103620
01406,0
01407,22000
01408,10000
01410,580000
01412,730000
01413,163000
01415,839050
01416,30000
01417,608000
01418,0
01419,0
01420,0
01421,130000
01425,525000
01427,25000
01428,3112000
01429,152000
01431,0
01432,0
01433,0
01440,1017500
01442,0
01443,106000
01446,50000
01447,0
01448,0
01449,557000
01450,28000
01451,78000
01452,0
01455,35000
01456,648000
01458,219503
01459,0
01460,0
01461,4000
01463,0
01466,688000
01468,270000
01470,4000
01471,0
01472,5000
01473,744000
01475,6000
01476,0
01477,296641
01478,1895000
01480,138000
01481,0
01483,718000
01486,0
01488,0
01489,4745000
01490,88000
01496,0
01497,0
01498,12500
01499,1450000
